0.009864000,2462,20,-47,-101,57.8,116,5
0.000760000,2462,20,-46,-101,57.8,116,5
0.000075000,2462,20,-46,-101,57.8,116,5
0.000076000,2462,20,-46,-101,57.8,116,5
0.001404000,2462,20,-47,-101,57.8,116,5
0.015773000,2462,20,-43,-101,28.9,116,5
0.001718000,2462,20,-47,-101,57.8,116,5
0.004784000,2462,20,-45,-101,57.8,116,5
0.007794000,2462,20,-46,-101,57.8,116,5
0.005152000,2462,20,-45,-101,57.8,116,5
0.007086000,2462,20,-46,-101,57.8,116,5
0.000382000,2462,20,-45,-101,57.8,116,5
0.004906000,2462,20,-45,-101,57.8,116,5
0.006276000,2462,20,-46,-101,57.8,116,5
0.006788000,2462,20,-47,-101,57.8,116,5
0.006700000,2462,20,-45,-101,58.5,116,5
0.005089000,2462,20,-46,-101,58.5,116,5
0.007398000,2462,20,-45,-101,58.5,116,5
0.005828000,2462,20,-46,-101,58.5,116,5
0.007867000,2462,20,-45,-101,58.5,116,5
0.004979000,2462,20,-45,-101,58.5,116,5
0.027451000,2462,20,-42,-101,39.0,116,5
0.000076000,2462,20,-46,-101,58.5,116,5
0.001953000,2462,20,-45,-101,58.5,116,5
0.008784000,2462,20,-46,-101,58.5,116,5
0.004065000,2462,20,-45,-101,58.5,116,5
0.006690000,2462,20,-46,-101,65.0,116,5
0.005883000,2462,20,-45,-101,65.0,116,5
0.006645000,2462,20,-46,-101,65.0,116,5
0.009947000,2462,20,-42,-101,39.0,116,5
0.002392000,2462,20,-46,-101,65.0,116,5
0.005350000,2462,20,-46,-101,65.0,116,5
0.006643000,2462,20,-45,-101,65.0,116,5
0.005622000,2462,20,-45,-101,65.0,116,5
0.008328000,2462,20,-44,-101,65.0,116,5
0.004628000,2462,20,-45,-101,65.0,116,5
0.006353000,2462,20,-44,-101,65.0,116,5
0.007121000,2462,20,-45,-101,65.0,116,5
0.100316000,2462,20,-40,-101,43.3,116,5
0.000076000,2462,20,-40,-101,43.3,116,5
0.000075000,2462,20,-43,-101,65.0,117,5
0.000079000,2462,20,-42,-101,65.0,117,5
0.005314000,2462,20,-40,-101,43.3,117,5
0.004766000,2462,20,-43,-101,65.0,117,5
0.007040000,2462,20,-42,-101,65.0,117,5
0.003781000,2462,20,-43,-101,65.0,117,5
0.006707000,2462,20,-42,-101,65.0,117,5
0.096482000,2462,20,-44,-101,65.0,117,5
0.000074000,2462,20,-43,-101,65.0,117,5
0.000074000,2462,20,-44,-101,65.0,117,5
0.000074000,2462,20,-44,-101,65.0,117,5
0.000368000,2462,20,-44,-101,65.0,117,5
0.001549000,2462,20,-44,-101,65.0,117,5
0.003842000,2462,20,-44,-101,65.0,117,5
0.006720000,2462,20,-44,-101,65.0,117,5
0.006719000,2462,20,-41,-101,39.0,117,5
0.005267000,2462,20,-44,-101,65.0,117,5
0.004875000,2462,20,-43,-101,65.0,117,5
0.006120000,2462,20,-44,-101,65.0,117,5
0.100625000,2462,20,-45,-101,65.0,117,5
0.000075000,2462,20,-45,-101,65.0,117,5
0.000075000,2462,20,-44,-101,72.2,117,5
0.000074000,2462,20,-44,-101,72.2,117,5
0.004640000,2462,20,-45,-101,72.2,117,5
0.008481000,2462,20,-45,-101,72.2,117,5
0.000075000,2462,20,-45,-101,72.2,117,5
0.000571000,2462,20,-44,-101,72.2,117,5
0.000091000,2462,20,-42,-101,39.0,117,5
0.000075000,2462,20,-45,-101,72.2,117,5
0.000074000,2462,20,-44,-101,72.2,117,5
0.000075000,2462,20,-44,-101,72.2,117,5
0.000075000,2462,20,-44,-101,72.2,117,5
0.001810000,2462,20,-45,-101,72.2,117,5
0.005893000,2462,20,-45,-101,72.2,117,5
0.005909000,2462,20,-45,-101,72.2,117,5
0.006654000,2462,20,-44,-101,72.2,117,5
0.005393000,2462,20,-45,-101,72.2,117,5
0.005614000,2462,20,-44,-101,72.2,117,5
0.100720000,2462,20,-44,-101,72.2,117,5
0.000073000,2462,20,-44,-101,72.2,117,5
0.000073000,2462,20,-44,-101,72.2,117,5
0.000074000,2462,20,-44,-101,72.2,117,5
0.005244000,2462,20,-44,-101,72.2,117,5
0.001864000,2462,20,-45,-101,72.2,117,5
0.006488000,2462,20,-44,-101,72.2,117,5
0.005618000,2462,20,-44,-101,72.2,117,5
0.006614000,2462,20,-44,-101,72.2,117,5
0.005111000,2462,20,-44,-101,72.2,117,5
0.006534000,2462,20,-44,-101,72.2,117,5
0.000075000,2462,20,-46,-101,72.2,117,5
0.002319000,2462,20,-45,-101,72.2,117,5
0.000378000,2462,20,-44,-101,72.2,117,5
0.006008000,2462,20,-44,-101,72.2,117,5
0.006102000,2462,20,-45,-101,72.2,117,5
0.006239000,2462,20,-44,-101,72.2,117,5
0.006122000,2462,20,-45,-101,72.2,117,5
0.006233000,2462,20,-45,-101,72.2,117,5
0.006464000,2462,20,-45,-101,72.2,117,5
0.008226000,2462,20,-42,-101,43.3,117,5
0.004541000,2462,20,-46,-101,72.2,117,5
0.004204000,2462,20,-46,-101,72.2,117,5
0.006530000,2462,20,-45,-101,72.2,117,5
0.005376000,2462,20,-46,-101,72.2,117,5
0.005465000,2462,20,-45,-101,72.2,117,5
0.007249000,2462,20,-46,-101,72.2,117,5
0.004474000,2462,20,-45,-101,72.2,117,5
0.005846000,2462,20,-46,-101,72.2,117,5
0.009079000,2462,20,-45,-101,72.2,117,5
0.002037000,2462,20,-46,-101,72.2,117,5
0.006065000,2462,20,-42,-101,43.3,117,5
0.005714000,2462,20,-45,-101,72.2,117,5
0.005349000,2462,20,-45,-101,72.2,117,5
0.005386000,2462,20,-44,-101,72.2,117,5
0.006098000,2462,20,-44,-101,72.2,117,5
0.000566000,2462,20,-44,-101,72.2,117,5
0.005760000,2462,20,-44,-101,72.2,117,5
0.007058000,2462,20,-43,-101,72.2,117,5
0.011867000,2462,20,-42,-101,43.3,117,5
0.000357000,2462,20,-44,-101,72.2,117,5
0.005329000,2462,20,-44,-101,72.2,117,5
0.006253000,2462,20,-43,-101,72.2,117,5
0.006649000,2462,20,-44,-101,72.2,117,5
0.008237000,2462,20,-43,-101,72.2,117,5
0.003538000,2462,20,-44,-101,72.2,117,5
0.007352000,2462,20,-42,-101,43.3,117,5
0.004881000,2462,20,-44,-101,72.2,117,5
0.006666000,2462,20,-44,-101,72.2,117,5
0.005195000,2462,20,-44,-101,72.2,117,5
0.005781000,2462,20,-45,-101,72.2,117,5
0.006356000,2462,20,-44,-101,72.2,117,5
0.008164000,2462,20,-45,-101,72.2,117,5
0.004194000,2462,20,-44,-101,72.2,117,5
0.005392000,2462,20,-45,-101,72.2,117,5
0.006587000,2462,20,-44,-101,72.2,117,5
0.005389000,2462,20,-45,-101,72.2,117,5
0.006377000,2462,20,-44,-101,72.2,117,5
0.006408000,2462,20,-45,-101,72.2,117,5
0.006281000,2462,20,-44,-101,72.2,117,5
0.007918000,2462,20,-45,-101,72.2,117,5
0.005837000,2462,20,-44,-101,72.2,117,5
0.004376000,2462,20,-45,-101,72.2,117,5
0.006165000,2462,20,-44,-101,72.2,117,5
0.005276000,2462,20,-45,-101,72.2,117,5
0.006032000,2462,20,-44,-101,72.2,117,5
0.006457000,2462,20,-45,-101,72.2,117,5
0.011326000,2462,20,-44,-101,72.2,117,5
0.010293000,2462,20,-45,-101,72.2,117,5
0.000553000,2462,20,-44,-101,72.2,117,5
0.001314000,2462,20,-44,-101,72.2,117,5
0.006228000,2462,20,-45,-101,72.2,117,5
0.006459000,2462,20,-45,-101,72.2,117,5
0.006452000,2462,20,-45,-101,72.2,117,5
0.006360000,2462,20,-45,-101,72.2,117,5
0.006286000,2462,20,-45,-101,72.2,117,5
0.005155000,2462,20,-45,-101,72.2,117,5
0.008599000,2462,20,-45,-101,72.2,117,5
0.004507000,2462,20,-45,-101,72.2,117,5
0.004242000,2462,20,-45,-101,72.2,117,5
0.006749000,2462,20,-45,-101,72.2,117,5
0.006275000,2462,20,-45,-101,72.2,117,5
0.006665000,2462,20,-45,-101,72.2,117,5
0.006361000,2462,20,-45,-101,72.2,117,5
0.006736000,2462,20,-45,-101,72.2,117,5
0.006490000,2462,20,-46,-101,72.2,117,5
0.007085000,2462,20,-45,-101,72.2,117,5
0.005505000,2462,20,-46,-101,72.2,117,5
0.006628000,2462,20,-45,-101,72.2,117,5
0.006624000,2462,20,-46,-101,72.2,117,5
0.005805000,2462,20,-46,-101,72.2,117,5
0.006323000,2462,20,-45,-101,72.2,117,5
0.006462000,2462,20,-46,-101,72.2,117,5
0.007634000,2462,20,-45,-101,72.2,117,5
0.009860000,2462,20,-45,-101,72.2,117,5
0.001630000,2462,20,-45,-101,72.2,117,5
0.008385000,2462,20,-45,-101,72.2,117,5
0.003529000,2462,20,-45,-101,72.2,117,5
0.006225000,2462,20,-44,-101,72.2,117,5
0.006311000,2462,20,-44,-101,72.2,117,5
0.005379000,2462,20,-44,-101,72.2,117,5
0.006293000,2462,20,-44,-101,72.2,117,5
0.006741000,2462,20,-43,-101,72.2,117,5
0.004700000,2462,20,-43,-101,72.2,117,5
0.005766000,2462,20,-43,-101,72.2,117,5
0.006583000,2462,20,-43,-101,72.2,117,5
0.006773000,2462,20,-43,-101,72.2,117,5
0.004500000,2462,20,-43,-101,72.2,117,5
0.006391000,2462,20,-43,-101,72.2,117,5
0.006788000,2462,20,-43,-101,72.2,117,5
0.008772000,2462,20,-44,-101,72.2,117,5
0.004822000,2462,20,-43,-101,72.2,117,5
0.004244000,2462,20,-44,-101,72.2,117,5
0.005475000,2462,20,-43,-101,72.2,117,5
0.002748000,2462,20,-42,-101,43.3,117,5
0.003871000,2462,20,-44,-101,72.2,117,5
0.006798000,2462,20,-44,-101,72.2,117,5
0.007396000,2462,20,-44,-101,72.2,117,5
0.005915000,2462,20,-44,-101,72.2,117,5
0.005981000,2462,20,-44,-101,72.2,117,5
0.006342000,2462,20,-43,-101,72.2,117,5
0.006642000,2462,20,-44,-101,72.2,117,5
0.005853000,2462,20,-43,-101,72.2,117,5
0.006382000,2462,20,-44,-101,72.2,117,5
0.006715000,2462,20,-43,-101,72.2,117,5
0.005973000,2462,20,-43,-101,72.2,117,5
0.006759000,2462,20,-43,-101,72.2,117,5
0.005555000,2462,20,-43,-101,72.2,117,5
0.009405000,2462,20,-42,-101,72.2,117,5
0.003987000,2462,20,-43,-101,72.2,117,5
0.008023000,2462,20,-41,-101,43.3,117,5
0.004789000,2462,20,-43,-101,72.2,117,5
0.006090000,2462,20,-43,-101,72.2,117,5
0.006739000,2462,20,-42,-101,72.2,117,5
0.006478000,2462,20,-43,-101,72.2,117,5
0.006038000,2462,20,-43,-101,72.2,117,5
0.007126000,2462,20,-43,-101,72.2,117,5
0.005888000,2462,20,-42,-101,72.2,117,5
0.006846000,2462,20,-44,-101,72.2,117,5
0.006552000,2462,20,-43,-101,72.2,117,5
0.006051000,2462,20,-43,-101,72.2,117,5
0.005400000,2462,20,-43,-101,72.2,117,5
0.005349000,2462,20,-42,-101,72.2,117,5
0.006596000,2462,20,-43,-101,72.2,117,5
0.008516000,2462,20,-43,-101,72.2,117,5
0.005966000,2462,20,-43,-101,72.2,117,5
0.006281000,2462,20,-42,-101,72.2,117,5
0.005494000,2462,20,-43,-101,72.2,117,5
0.005378000,2462,20,-43,-101,72.2,117,5
0.007069000,2462,20,-43,-101,72.2,117,5
0.006238000,2462,20,-43,-101,72.2,117,5
0.006240000,2462,20,-42,-101,72.2,117,5
0.005616000,2462,20,-43,-101,72.2,117,5
0.006688000,2462,20,-43,-101,72.2,117,5
0.006782000,2462,20,-43,-101,72.2,117,5
0.006082000,2462,20,-43,-101,72.2,117,5
0.006566000,2462,20,-43,-101,72.2,117,5
0.006847000,2462,20,-43,-101,72.2,117,5
0.005063000,2462,20,-43,-101,72.2,117,5
0.005482000,2462,20,-43,-101,72.2,117,5
0.006528000,2462,20,-43,-101,72.2,117,5
0.000081000,2462,20,-43,-101,72.2,117,5
0.005541000,2462,20,-43,-101,72.2,117,5
0.007198000,2462,20,-43,-101,72.2,117,5
0.006117000,2462,20,-43,-101,72.2,117,5
0.006626000,2462,20,-43,-101,72.2,117,5
0.006383000,2462,20,-43,-101,72.2,117,5
0.010571000,2462,20,-43,-101,72.2,117,5
0.001524000,2462,20,-43,-101,72.2,117,5
0.005092000,2462,20,-43,-101,72.2,117,5
0.000391000,2462,20,-43,-101,72.2,117,5
0.009960000,2462,20,-44,-101,72.2,117,5
0.000387000,2462,20,-43,-101,72.2,117,5
0.000077000,2462,20,-43,-101,72.2,117,5
0.001793000,2462,20,-44,-101,72.2,117,5
0.007299000,2462,20,-43,-101,72.2,117,5
0.004502000,2462,20,-43,-101,72.2,117,5
0.006900000,2462,20,-43,-101,72.2,117,5
0.008335000,2462,20,-44,-101,72.2,117,5
0.001767000,2462,20,-43,-101,72.2,117,5
0.007537000,2462,20,-41,-101,43.3,117,5
0.004832000,2462,20,-44,-101,72.2,117,5
0.004989000,2462,20,-43,-101,72.2,117,5
0.006944000,2462,20,-44,-101,72.2,117,5
0.004746000,2462,20,-43,-101,72.2,117,5
0.011579000,2462,20,-44,-101,72.2,117,5
0.000459000,2462,20,-43,-101,72.2,117,5
0.005936000,2462,20,-43,-101,72.2,117,5
0.007546000,2462,20,-43,-101,72.2,117,5
0.005616000,2462,20,-43,-101,72.2,117,5
0.000399000,2462,20,-43,-101,72.2,117,5
0.004894000,2462,20,-43,-101,72.2,117,5
0.005290000,2462,20,-43,-101,72.2,117,5
0.005404000,2462,20,-43,-101,72.2,117,5
0.006593000,2462,20,-43,-101,72.2,117,5
0.005322000,2462,20,-43,-101,72.2,117,5
0.007754000,2462,20,-43,-101,72.2,117,5
0.000294000,2462,20,-43,-101,72.2,117,5
0.006159000,2462,20,-43,-101,72.2,117,5
0.005452000,2462,20,-44,-101,72.2,117,5
0.005355000,2462,20,-43,-101,72.2,117,5
0.006829000,2462,20,-44,-101,72.2,117,5
0.008352000,2462,20,-44,-101,72.2,117,5
0.004458000,2462,20,-43,-101,72.2,117,5
0.006590000,2462,20,-44,-101,72.2,117,5
0.007608000,2462,20,-43,-101,72.2,117,5
0.004970000,2462,20,-44,-101,72.2,117,5
0.007007000,2462,20,-43,-101,72.2,117,5
0.006110000,2462,20,-44,-101,72.2,117,5
0.007554000,2462,20,-43,-101,72.2,117,5
0.005078000,2462,20,-44,-101,72.2,117,5
0.006748000,2462,20,-43,-101,72.2,117,5
0.004784000,2462,20,-44,-101,72.2,117,5
0.009535000,2462,20,-43,-101,72.2,117,5
0.004362000,2462,20,-44,-101,72.2,117,5
0.003517000,2462,20,-43,-101,72.2,117,5
0.006374000,2462,20,-44,-101,72.2,117,5
0.005336000,2462,20,-43,-101,72.2,117,5
0.006411000,2462,20,-44,-101,72.2,117,5
0.006367000,2462,20,-43,-101,72.2,117,5
0.006559000,2462,20,-44,-101,72.2,117,5
0.005231000,2462,20,-43,-101,72.2,117,5
0.006626000,2462,20,-44,-101,72.2,117,5
0.006771000,2462,20,-43,-101,72.2,117,5
0.006353000,2462,20,-43,-101,72.2,117,5
0.006928000,2462,20,-44,-101,72.2,117,5
0.005249000,2462,20,-44,-101,72.2,117,5
0.006673000,2462,20,-43,-101,72.2,117,5
0.006138000,2462,20,-44,-101,72.2,117,5
0.006764000,2462,20,-43,-101,72.2,117,5
0.011205000,2462,20,-44,-101,72.2,117,5
0.012121000,2462,20,-42,-101,43.3,117,5
0.001823000,2462,20,-44,-101,72.2,117,5
0.006516000,2462,20,-44,-101,72.2,117,5
0.005891000,2462,20,-43,-101,72.2,117,5
0.005689000,2462,20,-43,-101,72.2,117,5
0.006730000,2462,20,-43,-101,72.2,117,5
0.005562000,2462,20,-43,-101,72.2,117,5
0.004953000,2462,20,-44,-101,72.2,117,5
0.005903000,2462,20,-44,-101,72.2,117,5
0.007252000,2462,20,-44,-101,72.2,117,5
0.005982000,2462,20,-43,-101,72.2,117,5
0.005249000,2462,20,-44,-101,72.2,117,5
0.000388000,2462,20,-43,-101,72.2,117,5
0.006049000,2462,20,-44,-101,72.2,117,5
0.007202000,2462,20,-44,-101,72.2,117,5
0.005344000,2462,20,-43,-101,72.2,117,5
0.009753000,2462,20,-43,-101,72.2,117,5
0.004385000,2462,20,-43,-101,72.2,117,5
0.005837000,2462,20,-43,-101,72.2,117,5
0.006812000,2462,20,-43,-101,72.2,117,5
0.000391000,2462,20,-43,-101,72.2,117,5
0.005867000,2462,20,-45,-101,72.2,117,5
0.005535000,2462,20,-43,-101,72.2,117,5
0.006917000,2462,20,-43,-101,72.2,117,5
0.006169000,2462,20,-43,-101,72.2,117,5
0.006491000,2462,20,-43,-101,72.2,117,5
0.006341000,2462,20,-43,-101,72.2,117,5
0.005861000,2462,20,-43,-101,72.2,117,5
0.005256000,2462,20,-43,-101,72.2,117,5
0.005667000,2462,20,-43,-101,72.2,117,5
0.005079000,2462,20,-43,-101,72.2,117,5
0.005117000,2462,20,-43,-101,72.2,117,5
0.005168000,2462,20,-43,-101,72.2,117,5
0.007472000,2462,20,-43,-101,72.2,117,5
0.005967000,2462,20,-43,-101,72.2,117,5
0.003771000,2462,20,-43,-101,72.2,117,5
0.006528000,2462,20,-43,-101,72.2,117,5
0.006199000,2462,20,-43,-101,72.2,117,5
0.006553000,2462,20,-43,-101,72.2,117,5
0.005572000,2462,20,-43,-101,72.2,117,5
0.005777000,2462,20,-43,-101,72.2,117,5
0.006499000,2462,20,-43,-101,72.2,117,5
0.007457000,2462,20,-43,-101,72.2,117,5
0.005554000,2462,20,-44,-101,72.2,117,5
0.006107000,2462,20,-43,-101,72.2,117,5
0.007531000,2462,20,-44,-101,72.2,117,5
0.001243000,2462,20,-44,-101,72.2,117,5
0.002599000,2462,20,-41,-101,43.3,117,5
0.003842000,2462,20,-41,-101,43.3,117,5
0.000368000,2462,20,-41,-101,43.3,117,5
0.003550000,2462,20,-41,-101,43.3,117,5
0.003073000,2462,20,-44,-101,72.2,117,5
0.000112000,2462,20,-43,-101,72.2,117,5
0.010565000,2462,20,-41,-101,43.3,117,5
0.002083000,2462,20,-43,-101,72.2,117,5
0.005583000,2462,20,-43,-101,72.2,117,5
0.005810000,2462,20,-43,-101,72.2,117,5
0.006910000,2462,20,-44,-101,72.2,117,5
0.006350000,2462,20,-43,-101,72.2,117,5
0.006502000,2462,20,-43,-101,72.2,117,5
0.007010000,2462,20,-43,-101,72.2,117,5
0.005767000,2462,20,-43,-101,72.2,117,5
0.007103000,2462,20,-44,-101,72.2,117,5
0.005158000,2462,20,-43,-101,72.2,117,5
0.005956000,2462,20,-43,-101,72.2,117,5
0.006602000,2462,20,-43,-101,72.2,117,5
0.006980000,2462,20,-43,-101,72.2,117,5
0.010868000,2462,20,-43,-101,72.2,117,5
0.003164000,2462,20,-43,-101,72.2,117,5
0.005417000,2462,20,-43,-101,72.2,117,5
0.005744000,2462,20,-43,-101,72.2,117,5
0.006562000,2462,20,-43,-101,72.2,117,5
0.005785000,2462,20,-43,-101,72.2,117,5
0.006252000,2462,20,-43,-101,72.2,117,5
0.006599000,2462,20,-43,-101,72.2,117,5
0.006722000,2462,20,-43,-101,72.2,117,5
0.005585000,2462,20,-43,-101,72.2,117,5
0.008046000,2462,20,-41,-101,43.3,117,5
0.003557000,2462,20,-43,-101,72.2,117,5
0.005392000,2462,20,-43,-101,72.2,117,5
0.005514000,2462,20,-43,-101,72.2,117,5
0.006655000,2462,20,-42,-101,72.2,117,5
0.005501000,2462,20,-43,-101,72.2,117,5
0.005543000,2462,20,-43,-101,72.2,117,5
0.006714000,2462,20,-43,-101,72.2,117,5
0.006054000,2462,20,-42,-101,72.2,117,5
0.006513000,2462,20,-43,-101,72.2,117,5
0.000445000,2462,20,-42,-101,72.2,117,5
0.004944000,2462,20,-43,-101,72.2,117,5
0.013305000,2462,20,-40,-101,43.3,117,5
0.001627000,2462,20,-41,-101,43.3,117,5
0.000814000,2462,20,-43,-101,72.2,117,5
0.004112000,2462,20,-43,-101,72.2,117,5
0.005138000,2462,20,-43,-101,72.2,117,5
0.007037000,2462,20,-43,-101,72.2,117,5
0.004855000,2462,20,-43,-101,72.2,117,5
0.008055000,2462,20,-43,-101,72.2,117,5
0.005068000,2462,20,-43,-101,72.2,117,5
0.014772000,2462,20,-40,-101,43.3,117,5
0.000457000,2462,20,-43,-101,72.2,117,5
0.004052000,2462,20,-43,-101,72.2,117,5
0.000433000,2462,20,-42,-101,72.2,117,5
0.006339000,2462,20,-43,-101,72.2,117,5
0.014862000,2462,20,-40,-101,43.3,117,5
0.002267000,2462,20,-43,-101,72.2,117,5
0.001902000,2462,20,-43,-101,72.2,117,5
0.006704000,2462,20,-41,-101,43.3,117,5
0.004737000,2462,20,-43,-101,72.2,117,5
0.007059000,2462,20,-43,-101,72.2,117,5
0.005488000,2462,20,-43,-101,72.2,117,5
0.005602000,2462,20,-43,-101,72.2,117,5
0.006535000,2462,20,-44,-101,72.2,117,5
0.007750000,2462,20,-45,-101,72.2,117,5
0.021042000,2462,20,-42,-101,43.3,117,5
0.000074000,2462,20,-44,-101,72.2,117,5
0.004329000,2462,20,-45,-101,72.2,117,5
0.006305000,2462,20,-44,-101,72.2,117,5
0.006652000,2462,20,-45,-101,72.2,117,5
0.000346000,2462,20,-44,-101,72.2,117,5
0.004631000,2462,20,-44,-101,72.2,117,5
0.012540000,2462,20,-44,-101,72.2,117,5
0.006551000,2462,20,-44,-101,72.2,117,5
0.002966000,2462,20,-42,-101,43.3,117,5
0.038765000,2462,20,-40,-101,43.3,117,5
0.000076000,2462,20,-40,-101,43.3,117,5
0.000532000,2462,20,-43,-101,72.2,117,5
0.002131000,2462,20,-43,-101,72.2,117,5
0.000591000,2462,20,-43,-101,72.2,117,5
0.013660000,2462,20,-41,-101,43.3,117,5
0.000435000,2462,20,-43,-101,72.2,117,5
0.004355000,2462,20,-43,-101,72.2,117,5
0.006635000,2462,20,-43,-101,72.2,117,5
0.007458000,2462,20,-42,-101,72.2,117,5
0.005804000,2462,20,-43,-101,72.2,117,5
0.005973000,2462,20,-44,-101,72.2,117,5
0.008398000,2462,20,-41,-101,43.3,117,5
0.002184000,2462,20,-44,-101,72.2,117,5
0.006515000,2462,20,-43,-101,72.2,117,5
0.006354000,2462,20,-43,-101,72.2,117,5
0.000420000,2462,20,-43,-101,72.2,117,5
0.000807000,2462,20,-41,-101,43.3,117,5
0.004816000,2462,20,-43,-101,72.2,117,5
0.007905000,2462,20,-43,-101,72.2,117,5
0.003076000,2462,20,-43,-101,72.2,117,5
0.006540000,2462,20,-44,-101,72.2,117,5
0.005918000,2462,20,-44,-101,72.2,117,5
0.006024000,2462,20,-44,-101,72.2,117,5
0.006517000,2462,20,-44,-101,72.2,117,5
0.006791000,2462,20,-45,-101,72.2,117,5
0.000744000,2462,20,-44,-101,72.2,117,5
0.000361000,2462,20,-42,-101,43.3,117,5
0.052703000,2462,20,-42,-101,43.3,117,5
0.000075000,2462,20,-42,-101,43.3,117,5
0.000073000,2462,20,-44,-101,72.2,117,5
0.000074000,2462,20,-44,-101,72.2,117,5
0.006594000,2462,20,-44,-101,72.2,117,5
0.000352000,2462,20,-44,-101,72.2,117,5
0.021235000,2462,20,-42,-101,43.3,117,5
0.000078000,2462,20,-45,-101,72.2,117,5
0.002778000,2462,20,-44,-101,72.2,117,5
0.004632000,2462,20,-44,-101,72.2,117,5
0.006238000,2462,20,-44,-101,72.2,117,5
0.006375000,2462,20,-43,-101,72.2,117,5
0.006253000,2462,20,-44,-101,72.2,117,5
0.006145000,2462,20,-44,-101,72.2,117,5
0.004888000,2462,20,-43,-101,72.2,117,5
0.006365000,2462,20,-43,-101,72.2,117,5
0.000380000,2462,20,-43,-101,72.2,117,5
0.005539000,2462,20,-44,-101,72.2,117,5
0.006446000,2462,20,-44,-101,72.2,117,5
0.005260000,2462,20,-43,-101,72.2,117,5
0.005464000,2462,20,-44,-101,72.2,117,5
0.009432000,2462,20,-44,-101,72.2,117,5
0.003598000,2462,20,-44,-101,72.2,117,5
0.006537000,2462,20,-44,-101,72.2,117,5
0.005689000,2462,20,-44,-101,72.2,117,5
0.006300000,2462,20,-44,-101,72.2,117,5
0.006839000,2462,20,-44,-101,72.2,117,5
0.000404000,2462,20,-44,-101,72.2,117,5
0.007022000,2462,20,-44,-101,72.2,117,5
0.004128000,2462,20,-45,-101,72.2,117,5
0.008286000,2462,20,-44,-101,72.2,117,5
0.003367000,2462,20,-45,-101,72.2,117,5
0.006094000,2462,20,-44,-101,72.2,117,5
0.006167000,2462,20,-45,-101,72.2,117,5
0.005438000,2462,20,-44,-101,72.2,117,5
0.006381000,2462,20,-45,-101,72.2,117,5
0.006498000,2462,20,-44,-101,72.2,117,5
0.005703000,2462,20,-45,-101,72.2,117,5
0.000077000,2462,20,-45,-101,72.2,117,5
0.003533000,2462,20,-45,-101,72.2,117,5
0.000659000,2462,20,-44,-101,72.2,117,5
0.000676000,2462,20,-41,-101,43.3,117,5
0.000343000,2462,20,-42,-101,43.3,117,5
0.000399000,2462,20,-41,-101,43.3,117,5
0.000389000,2462,20,-42,-101,43.3,117,5
0.005176000,2462,20,-44,-101,72.2,117,5
0.003169000,2462,20,-44,-101,72.2,117,5
0.004999000,2462,20,-44,-101,72.2,117,5
0.006404000,2462,20,-45,-101,72.2,117,5
0.006611000,2462,20,-44,-101,72.2,117,5
0.003621000,2462,20,-44,-101,72.2,117,5
0.006130000,2462,20,-44,-101,72.2,117,5
0.006632000,2462,20,-44,-101,72.2,117,5
